time,C1,TOCO,all_non_zero
2017-07-25 22:01:01.449,157,3,True
2017-07-25 22:01:01.449,157,3,True
2017-07-25 22:01:01.449,157,2,True
2017-07-25 22:01:01.449,158,2,True
2017-07-25 22:01:02.451,157,2,True
2017-07-25 22:01:02.451,157,2,True
2017-07-25 22:01:02.451,158,2,True
2017-07-25 22:01:02.451,159,2,True
2017-07-25 22:01:02.451,157,2,True
2017-07-25 22:01:02.451,157,2,True
2017-07-25 22:01:02.451,158,2,True
2017-07-25 22:01:02.451,159,2,True
2017-07-25 22:01:03.473,159,2,True
2017-07-25 22:01:03.473,159,2,True
2017-07-25 22:01:03.473,159,2,True
2017-07-25 22:01:03.473,159,2,True
2017-07-25 22:01:03.473,159,2,True
2017-07-25 22:01:03.473,159,2,True
2017-07-25 22:01:03.473,159,2,True
2017-07-25 22:01:03.473,159,2,True
2017-07-25 22:01:04.450,159,2,True
2017-07-25 22:01:04.450,159,2,True
2017-07-25 22:01:04.450,159,2,True
2017-07-25 22:01:04.450,159,2,True
2017-07-25 22:01:04.450,159,2,True
2017-07-25 22:01:04.450,159,2,True
2017-07-25 22:01:04.450,159,2,True
2017-07-25 22:01:04.450,159,2,True
2017-07-25 22:01:05.460,160,2,True
2017-07-25 22:01:05.460,160,2,True
2017-07-25 22:01:05.460,162,2,True
2017-07-25 22:01:05.460,163,2,True
2017-07-25 22:01:05.460,160,2,True
2017-07-25 22:01:05.460,160,2,True
2017-07-25 22:01:05.460,162,2,True
2017-07-25 22:01:05.460,163,2,True
2017-07-25 22:01:06.449,163,2,True
2017-07-25 22:01:06.449,163,2,True
2017-07-25 22:01:06.449,163,3,True
2017-07-25 22:01:06.449,163,3,True
2017-07-25 22:01:06.449,163,2,True
2017-07-25 22:01:06.449,163,2,True
2017-07-25 22:01:06.449,163,3,True
2017-07-25 22:01:06.449,163,3,True
2017-07-25 22:01:07.467,163,3,True
2017-07-25 22:01:07.467,162,3,True
2017-07-25 22:01:07.467,162,3,True
2017-07-25 22:01:07.467,162,3,True
2017-07-25 22:01:07.467,163,3,True
2017-07-25 22:01:07.467,162,3,True
2017-07-25 22:01:07.467,162,3,True
2017-07-25 22:01:07.467,162,3,True
2017-07-25 22:01:08.452,163,3,True
2017-07-25 22:01:08.452,163,3,True
2017-07-25 22:01:08.452,163,3,True
2017-07-25 22:01:08.452,163,3,True
2017-07-25 22:01:08.452,163,3,True
2017-07-25 22:01:08.452,163,3,True
2017-07-25 22:01:08.452,163,3,True
2017-07-25 22:01:08.452,163,3,True
2017-07-25 22:01:09.467,163,3,True
2017-07-25 22:01:09.467,163,3,True
2017-07-25 22:01:09.467,163,3,True
2017-07-25 22:01:09.467,163,3,True
2017-07-25 22:01:09.467,163,3,True
2017-07-25 22:01:09.467,163,3,True
2017-07-25 22:01:09.467,163,3,True
2017-07-25 22:01:09.467,163,3,True
2017-07-25 22:01:10.445,163,3,True
2017-07-25 22:01:10.445,162,3,True
2017-07-25 22:01:10.445,162,3,True
2017-07-25 22:01:10.445,162,3,True
2017-07-25 22:01:10.445,163,3,True
2017-07-25 22:01:10.445,162,3,True
2017-07-25 22:01:10.445,162,3,True
2017-07-25 22:01:10.445,162,3,True
2017-07-25 22:01:11.471,162,3,True
2017-07-25 22:01:11.471,162,2,True
2017-07-25 22:01:11.471,162,2,True
2017-07-25 22:01:11.471,162,2,True
2017-07-25 22:01:11.471,162,3,True
2017-07-25 22:01:11.471,162,2,True
2017-07-25 22:01:11.471,162,2,True
2017-07-25 22:01:11.471,162,2,True
2017-07-25 22:01:12.446,161,2,True
2017-07-25 22:01:12.446,161,2,True
2017-07-25 22:01:12.446,160,2,True
2017-07-25 22:01:12.446,160,2,True
2017-07-25 22:01:12.446,161,2,True
2017-07-25 22:01:12.446,161,2,True
2017-07-25 22:01:12.446,160,2,True
2017-07-25 22:01:12.446,160,2,True
2017-07-25 22:01:13.460,160,2,True
2017-07-25 22:01:13.460,161,2,True
2017-07-25 22:01:13.460,161,2,True
2017-07-25 22:01:13.460,161,2,True
2017-07-25 22:01:13.460,160,2,True
2017-07-25 22:01:13.460,161,2,True
2017-07-25 22:01:13.460,161,2,True
2017-07-25 22:01:13.460,161,2,True
2017-07-25 22:01:14.452,162,2,True
2017-07-25 22:01:14.452,162,2,True
2017-07-25 22:01:14.452,162,3,True
2017-07-25 22:01:14.452,162,3,True
2017-07-25 22:01:14.452,162,2,True
2017-07-25 22:01:14.452,162,2,True
2017-07-25 22:01:14.452,162,3,True
2017-07-25 22:01:14.452,162,3,True
2017-07-25 22:01:15.457,162,3,True
2017-07-25 22:01:15.457,162,3,True
2017-07-25 22:01:15.457,163,3,True
2017-07-25 22:01:15.457,163,3,True
2017-07-25 22:01:15.457,162,3,True
2017-07-25 22:01:15.457,162,3,True
2017-07-25 22:01:15.457,163,3,True
2017-07-25 22:01:15.457,163,3,True
2017-07-25 22:01:16.446,163,3,True
2017-07-25 22:01:16.446,163,3,True
2017-07-25 22:01:16.446,163,3,True
2017-07-25 22:01:16.446,163,3,True
2017-07-25 22:01:16.446,163,3,True
2017-07-25 22:01:16.446,163,3,True
2017-07-25 22:01:16.446,163,3,True
2017-07-25 22:01:16.446,163,3,True
2017-07-25 22:01:17.454,163,3,True
2017-07-25 22:01:17.454,163,4,True
2017-07-25 22:01:17.454,163,4,True
2017-07-25 22:01:17.454,163,4,True
2017-07-25 22:01:17.454,163,3,True
2017-07-25 22:01:17.454,163,4,True
2017-07-25 22:01:17.454,163,4,True
2017-07-25 22:01:17.454,163,4,True
2017-07-25 22:01:18.459,163,5,True
2017-07-25 22:01:18.459,164,5,True
2017-07-25 22:01:18.459,164,5,True
2017-07-25 22:01:18.459,164,5,True
2017-07-25 22:01:18.459,163,5,True
2017-07-25 22:01:18.459,164,5,True
2017-07-25 22:01:18.459,164,5,True
2017-07-25 22:01:18.459,164,5,True
2017-07-25 22:01:19.454,164,5,True
2017-07-25 22:01:19.454,164,5,True
2017-07-25 22:01:19.454,164,5,True
2017-07-25 22:01:19.454,164,5,True
2017-07-25 22:01:19.454,164,5,True
2017-07-25 22:01:19.454,164,5,True
2017-07-25 22:01:19.454,164,5,True
2017-07-25 22:01:19.454,164,5,True
2017-07-25 22:01:20.463,164,4,True
2017-07-25 22:01:20.463,164,4,True
2017-07-25 22:01:20.463,165,4,True
2017-07-25 22:01:20.463,165,3,True
2017-07-25 22:01:20.463,164,4,True
2017-07-25 22:01:20.463,164,4,True
2017-07-25 22:01:20.463,165,4,True
2017-07-25 22:01:20.463,165,3,True
2017-07-25 22:01:21.447,165,4,True
2017-07-25 22:01:21.447,165,4,True
2017-07-25 22:01:21.447,165,4,True
2017-07-25 22:01:21.447,165,4,True
2017-07-25 22:01:21.447,165,4,True
2017-07-25 22:01:21.447,165,4,True
2017-07-25 22:01:21.447,165,4,True
2017-07-25 22:01:21.447,165,4,True
2017-07-25 22:01:22.452,165,4,True
2017-07-25 22:01:22.452,165,4,True
2017-07-25 22:01:22.452,165,4,True
2017-07-25 22:01:22.452,165,3,True
2017-07-25 22:01:22.452,165,4,True
2017-07-25 22:01:22.452,165,4,True
2017-07-25 22:01:22.452,165,4,True
2017-07-25 22:01:22.452,165,3,True
2017-07-25 22:01:23.472,165,3,True
2017-07-25 22:01:23.472,165,3,True
2017-07-25 22:01:23.472,165,3,True
2017-07-25 22:01:23.472,165,4,True
2017-07-25 22:01:23.472,165,3,True
2017-07-25 22:01:23.472,165,3,True
2017-07-25 22:01:23.472,165,3,True
2017-07-25 22:01:23.472,165,4,True
2017-07-25 22:01:24.450,165,4,True
2017-07-25 22:01:24.450,166,4,True
2017-07-25 22:01:24.450,165,4,True
2017-07-25 22:01:24.450,165,4,True
2017-07-25 22:01:24.450,165,4,True
2017-07-25 22:01:24.450,166,4,True
2017-07-25 22:01:24.450,165,4,True
2017-07-25 22:01:24.450,165,4,True
2017-07-25 22:01:25.449,165,4,True
2017-07-25 22:01:25.449,165,4,True
2017-07-25 22:01:25.449,165,3,True
2017-07-25 22:01:25.449,165,3,True
2017-07-25 22:01:25.449,165,4,True
2017-07-25 22:01:25.449,165,4,True
2017-07-25 22:01:25.449,165,3,True
2017-07-25 22:01:25.449,165,3,True
2017-07-25 22:01:26.457,165,3,True
2017-07-25 22:01:26.457,164,2,True
2017-07-25 22:01:26.457,164,2,True
2017-07-25 22:01:26.457,163,3,True
2017-07-25 22:01:26.457,165,3,True
2017-07-25 22:01:26.457,164,2,True
2017-07-25 22:01:26.457,164,2,True
2017-07-25 22:01:26.457,163,3,True
2017-07-25 22:01:27.453,163,3,True
2017-07-25 22:01:27.453,163,4,True
2017-07-25 22:01:27.453,163,4,True
2017-07-25 22:01:27.453,163,4,True
2017-07-25 22:01:27.453,163,3,True
2017-07-25 22:01:27.453,163,4,True
2017-07-25 22:01:27.453,163,4,True
2017-07-25 22:01:27.453,163,4,True
2017-07-25 22:01:28.454,163,4,True
2017-07-25 22:01:28.454,162,4,True
2017-07-25 22:01:28.454,161,4,True
2017-07-25 22:01:28.454,161,4,True
2017-07-25 22:01:28.454,163,4,True
2017-07-25 22:01:28.454,162,4,True
2017-07-25 22:01:28.454,161,4,True
2017-07-25 22:01:28.454,161,4,True
2017-07-25 22:01:29.449,159,4,True
2017-07-25 22:01:29.449,157,4,True
2017-07-25 22:01:29.449,157,4,True
2017-07-25 22:01:29.449,155,4,True
2017-07-25 22:01:29.449,159,4,True
2017-07-25 22:01:29.449,157,4,True
2017-07-25 22:01:29.449,157,4,True
2017-07-25 22:01:29.449,155,4,True
2017-07-25 22:01:30.457,153,4,True
2017-07-25 22:01:30.457,153,5,True
2017-07-25 22:01:30.457,153,5,True
2017-07-25 22:01:30.457,153,5,True
2017-07-25 22:01:30.457,153,4,True
2017-07-25 22:01:30.457,153,5,True
2017-07-25 22:01:30.457,153,5,True
2017-07-25 22:01:30.457,153,5,True
2017-07-25 22:01:31.468,152,5,True
2017-07-25 22:01:31.468,151,5,True
2017-07-25 22:01:31.468,151,5,True
2017-07-25 22:01:31.468,151,5,True
2017-07-25 22:01:31.468,152,5,True
2017-07-25 22:01:31.468,151,5,True
2017-07-25 22:01:31.468,151,5,True
2017-07-25 22:01:31.468,151,5,True
2017-07-25 22:01:32.453,150,4,True
2017-07-25 22:01:32.453,150,4,True
2017-07-25 22:01:32.453,150,4,True
2017-07-25 22:01:32.453,150,4,True
2017-07-25 22:01:32.453,150,4,True
2017-07-25 22:01:32.453,150,4,True
2017-07-25 22:01:32.453,150,4,True
2017-07-25 22:01:32.453,150,4,True
2017-07-25 22:01:33.466,150,4,True
2017-07-25 22:01:33.466,150,4,True
2017-07-25 22:01:33.466,150,4,True
2017-07-25 22:01:33.466,151,4,True
2017-07-25 22:01:33.466,150,4,True
2017-07-25 22:01:33.466,150,4,True
2017-07-25 22:01:33.466,150,4,True
2017-07-25 22:01:33.466,151,4,True
2017-07-25 22:01:34.451,152,4,True
2017-07-25 22:01:34.451,152,4,True
2017-07-25 22:01:34.451,152,4,True
2017-07-25 22:01:34.451,152,4,True
2017-07-25 22:01:34.451,152,4,True
2017-07-25 22:01:34.451,152,4,True
2017-07-25 22:01:34.451,152,4,True
2017-07-25 22:01:34.451,152,4,True
2017-07-25 22:01:35.440,152,4,True
2017-07-25 22:01:35.440,151,4,True
2017-07-25 22:01:35.440,151,4,True
2017-07-25 22:01:35.440,151,4,True
2017-07-25 22:01:35.440,152,4,True
2017-07-25 22:01:35.440,151,4,True
2017-07-25 22:01:35.440,151,4,True
2017-07-25 22:01:35.440,151,4,True
2017-07-25 22:01:36.450,152,4,True
2017-07-25 22:01:36.450,152,4,True
2017-07-25 22:01:36.450,153,4,True
2017-07-25 22:01:36.450,153,4,True
2017-07-25 22:01:36.450,152,4,True
2017-07-25 22:01:36.450,152,4,True
2017-07-25 22:01:36.450,153,4,True
2017-07-25 22:01:36.450,153,4,True
2017-07-25 22:01:37.472,153,4,True
2017-07-25 22:01:37.472,154,4,True
2017-07-25 22:01:37.472,156,4,True
2017-07-25 22:01:37.472,156,4,True
2017-07-25 22:01:37.472,153,4,True
2017-07-25 22:01:37.472,154,4,True
2017-07-25 22:01:37.472,156,4,True
2017-07-25 22:01:37.472,156,4,True
2017-07-25 22:01:38.492,156,4,True
2017-07-25 22:01:38.492,157,4,True
2017-07-25 22:01:38.492,157,4,True
2017-07-25 22:01:38.492,157,4,True
2017-07-25 22:01:38.492,156,4,True
2017-07-25 22:01:38.492,157,4,True
2017-07-25 22:01:38.492,157,4,True
2017-07-25 22:01:38.492,157,4,True
2017-07-25 22:01:39.463,158,3,True
2017-07-25 22:01:39.463,158,3,True
2017-07-25 22:01:39.463,159,2,True
2017-07-25 22:01:39.463,159,2,True
2017-07-25 22:01:39.463,158,3,True
2017-07-25 22:01:39.463,158,3,True
2017-07-25 22:01:39.463,159,2,True
2017-07-25 22:01:39.463,159,2,True
2017-07-25 22:01:40.445,159,1,True
